observed_mass,true_mass
1.234543483881438419e+02,1.738645667213524177e+02
1.694746970601091505e+02,1.716654881573764726e+02
1.719267942308426314e+02,1.693905011979843778e+02
1.337133667928999046e+02,1.718652687244716049e+02
1.669914712095169307e+02,1.695393734942603032e+02
1.745564244691822182e+02,1.716654881573764726e+02
1.729185928153260363e+02,1.728508824484735555e+02
1.608333397168800616e+02,1.728508824484735555e+02
1.768737545955953294e+02,1.718652687244716049e+02
1.745886275158963485e+02,1.728508824484735555e+02
1.735970921125345967e+02,1.738645667213524177e+02
1.789842413969009556e+02,1.718652687244716049e+02
1.737838976741368242e+02,1.718652687244716049e+02
1.828826503955067437e+02,1.728508824484735555e+02
1.660280903810189841e+02,1.706047778446889538e+02
1.704437261202372156e+02,1.702603856301315375e+02
1.767626681610486798e+02,1.720054586750266026e+02
1.745395850554269828e+02,1.747150485000414051e+02
1.758135041632482682e+02,1.739417522903416398e+02
1.774542937930334290e+02,1.793801126235032655e+02
1.602390999085420731e+02,1.716654881573764726e+02
1.376625869711894268e+02,1.744022523912312863e+02
1.784679717475333689e+02,1.744022523912312863e+02
1.703161194395249538e+02,1.728508824484735555e+02
1.732634883501397383e+02,1.728508824484735555e+02
1.798741809632565491e+02,1.910773405519533412e+02
1.764368107618903139e+02,1.720054586750266026e+02
1.716775352193097604e+02,1.659526891848501009e+02
1.742541539330455009e+02,1.716654881573764726e+02
1.388347116740519027e+02,1.728508824484735555e+02
1.583316985705905324e+02,1.716654881573764726e+02
1.242943312044544371e+02,1.742505155044267440e+02
1.727956418076413172e+02,1.728508824484735555e+02
1.517899037200458281e+02,1.716654881573764726e+02
1.676249537984219273e+02,1.728508824484735555e+02
1.658558622605909250e+02,1.716654881573764726e+02
1.809011379878380410e+02,1.742267743432256566e+02
1.566543064178998179e+02,1.742505155044267440e+02
1.667511652344842616e+02,1.720054586750266026e+02
1.445741542568599982e+02,1.720054586750266026e+02
1.717368669548983746e+02,1.687810053436455178e+02
1.731189739573628401e+02,1.720054586750266026e+02
1.708448795032252860e+02,1.720054586750266026e+02
1.643119723440500763e+02,1.728508824484735555e+02
1.766290242631326350e+02,1.738645667213524177e+02
1.684670888547709922e+02,1.742267743432256566e+02
1.647297505073938737e+02,1.659526891848501009e+02
1.758673228624569731e+02,1.742505155044267440e+02
1.418016248353356730e+02,1.533447129614021094e+02
1.713035486517985362e+02,1.739417522903416398e+02
1.685660519745796933e+02,1.702603856301315375e+02
1.792230358230995080e+02,1.716654881573764726e+02
1.826737568830522491e+02,1.716654881573764726e+02
1.652357584346419230e+02,1.672874349589173448e+02
1.721697506245987483e+02,1.706633206962930842e+02
1.723941600469507307e+02,1.697706376852159735e+02
1.717669594546871963e+02,1.728068600809124291e+02
1.729226072443339319e+02,1.724575301220745587e+02
1.742760395134154408e+02,1.726634928053235853e+02
1.854656339832570211e+02,1.724575301220745587e+02
1.711460993324636490e+02,1.724575301220745587e+02
1.715925700367803302e+02,1.683346303332644709e+02
1.761384518899208445e+02,1.729087398924174579e+02
1.680877909514630630e+02,1.726634928053235853e+02
1.429063025519618009e+02,1.729087398924174579e+02
1.686113900014779858e+02,1.724575301220745587e+02
1.319350350864911547e+02,1.728068600809124291e+02
1.768638665119087818e+02,1.724575301220745587e+02
1.699475100808576258e+02,1.726634928053235853e+02
1.727484311220243569e+02,1.697706376852159735e+02
1.688895696287799240e+02,1.726634928053235853e+02
1.653050701101772972e+02,1.724575301220745587e+02
1.764043650175256914e+02,1.742319321482141277e+02
1.812558583480127083e+02,1.728068600809124291e+02
1.621206002760985427e+02,1.729087398924174579e+02
1.754028243381157495e+02,1.728068600809124291e+02
1.703190153813402219e+02,1.742319321482141277e+02
1.756168260374977592e+02,1.726634928053235853e+02
1.697960368609673765e+02,1.741402699393705973e+02
1.638709923584168848e+02,1.726634928053235853e+02
1.774789098504719789e+02,1.771626096284545611e+02
1.688271159132908394e+02,1.744887990055992759e+02
1.786337657728028603e+02,1.728068600809124291e+02
1.735659276258761565e+02,1.721258776080714199e+02
1.664128636722915360e+02,1.670482802661393862e+02
1.803361827844034337e+02,1.726634928053235853e+02
1.922435946060537049e+02,2.001671939801933888e+02
1.776883511872830468e+02,1.728068600809124291e+02
1.696028714314905415e+02,1.726634928053235853e+02
1.699442706363373077e+02,1.726634928053235853e+02
1.614291251517836940e+02,1.728068600809124291e+02
1.717612265683001453e+02,1.724575301220745587e+02
1.724133807863933043e+02,1.724575301220745587e+02
1.731467893478787232e+02,1.697706376852159735e+02
1.719620213603088246e+02,1.729087398924174579e+02
1.702602804559941205e+02,1.726634928053235853e+02
1.780132633560931765e+02,1.726634928053235853e+02
1.787831215827757489e+02,1.728068600809124291e+02
1.663646995208392241e+02,1.672241048014396085e+02
1.691408159372184343e+02,1.724575301220745587e+02
1.707452402005132512e+02,1.726634928053235853e+02
1.692143228186356225e+02,1.857539253029385691e+02
1.759002579522612848e+02,1.741402699393705973e+02
1.653759245566827758e+02,1.728068600809124291e+02
1.809976685949965827e+02,1.742319321482141277e+02
1.731898923133392998e+02,1.729087398924174579e+02
1.627095161019670684e+02,1.771626096284545611e+02
1.724861064922044989e+02,1.636499278033840028e+02
1.644648945280887631e+02,1.636499278033840028e+02
1.723697217473732053e+02,1.729087398924174579e+02
1.597384662095004444e+02,1.744887990055992759e+02
1.634063562715020623e+02,1.726634928053235853e+02
1.781368482952849490e+02,1.724575301220745587e+02
1.459561752962605965e+02,1.729087398924174579e+02
1.709958393858997852e+02,1.724575301220745587e+02
1.802411950420432163e+02,1.741402699393705973e+02
1.576716102599396550e+02,1.728068600809124291e+02
1.747425537593153990e+02,1.724575301220745587e+02
1.675007287058725751e+02,1.721258776080714199e+02
1.682699203156921897e+02,1.729087398924174579e+02
1.672664529275818950e+02,1.728068600809124291e+02
1.707506411702008222e+02,1.742319321482141277e+02
1.819484445011304956e+02,1.721258776080714199e+02
1.661069372571570568e+02,1.726634928053235853e+02
1.750093003442071051e+02,1.728068600809124291e+02
1.569471190773623448e+02,1.724575301220745587e+02
1.748356551247310051e+02,1.744887990055992759e+02
1.725736729068686373e+02,1.726634928053235853e+02
1.531592215973877558e+02,1.724575301220745587e+02
1.768941158798277513e+02,1.726634928053235853e+02
1.815857157059166695e+02,1.794486232557514995e+02
1.654767212859692052e+02,1.729087398924174579e+02
1.639340966806082349e+02,1.728068600809124291e+02
1.741287871217298289e+02,1.741402699393705973e+02
1.507591424196724574e+02,1.721258776080714199e+02
1.718441992954084867e+02,1.721258776080714199e+02
1.507541972014738292e+02,1.728068600809124291e+02
1.769008905682824206e+02,1.729087398924174579e+02
1.744816763438093403e+02,1.772549798588625265e+02
1.201321930805511045e+02,1.729087398924174579e+02
1.747067367308786459e+02,1.726634928053235853e+02
1.727781703935697237e+02,1.726634928053235853e+02
1.281466693182086374e+02,1.724575301220745587e+02
1.800805855602061740e+02,1.753884683764310353e+02
1.698944711096769140e+02,1.729087398924174579e+02
1.469633871659335398e+02,1.753884683764310353e+02
1.618901737936523944e+02,1.706633206962930842e+02
1.770933408732744851e+02,1.728068600809124291e+02
1.723310156413432992e+02,1.729087398924174579e+02
1.695773395737172393e+02,1.663661078834065279e+02
1.830995054446368613e+02,1.724575301220745587e+02
1.657598239077872790e+02,1.729087398924174579e+02
1.657185069709896084e+02,1.724575301220745587e+02
1.664426573494248487e+02,1.728068600809124291e+02
1.750460979576782847e+02,1.751112304480560056e+02
1.741364357426881497e+02,1.721258776080714199e+02
1.683494243054640833e+02,1.726634928053235853e+02
1.682583126346530662e+02,1.721258776080714199e+02
1.799334436730074174e+02,1.726634928053235853e+02
1.696962588573618689e+02,1.697706376852159735e+02
1.244850058742750036e+02,1.728068600809124291e+02
1.695323133530483233e+02,1.726634928053235853e+02
1.553123271249904747e+02,1.724575301220745587e+02
1.826814797709550646e+02,1.753884683764310353e+02
1.613031428838935710e+02,1.728068600809124291e+02
1.372662063397673649e+02,1.751112304480560056e+02
1.529037760116753475e+02,1.724575301220745587e+02
1.703825226838083040e+02,1.726634928053235853e+02
1.534433793469589205e+02,1.626848823370787898e+02
1.787282931468715788e+02,1.706633206962930842e+02
1.496310052309518994e+02,1.683346303332644709e+02
1.562849878177985090e+02,1.728068600809124291e+02
1.651641433589350356e+02,1.636499278033840028e+02
1.795582590590960308e+02,1.728068600809124291e+02
1.815161577812120584e+02,1.726634928053235853e+02
1.588172022916583046e+02,1.726634928053235853e+02
1.492841865726348374e+02,1.726634928053235853e+02
1.811079214203400625e+02,1.814237771010747338e+02
1.635409444989865335e+02,1.728068600809124291e+02
1.325325593073225718e+02,1.726634928053235853e+02
1.715595629923685692e+02,1.649122402719590923e+02
1.604394875642475711e+02,1.726634928053235853e+02
1.668982631829594254e+02,1.726634928053235853e+02
1.730254183278310620e+02,1.726634928053235853e+02
1.769137493266637762e+02,1.742319321482141277e+02
1.742244314226586539e+02,1.724575301220745587e+02
1.656301468103499985e+02,1.729087398924174579e+02
1.706172005100549711e+02,1.724575301220745587e+02
1.627479415382173897e+02,1.721258776080714199e+02
1.333223022445873767e+02,1.726634928053235853e+02
1.448719943967588506e+02,1.726634928053235853e+02
1.715203616350719926e+02,1.744887990055992759e+02
1.387304972770822360e+02,1.726634928053235853e+02
1.745761872043991616e+02,1.726634928053235853e+02
1.804946076435975328e+02,1.726634928053235853e+02
1.755270627356003672e+02,1.728068600809124291e+02
1.648368300416525187e+02,1.729087398924174579e+02
1.757873515562808109e+02,1.726634928053235853e+02
1.709450025686646484e+02,1.724575301220745587e+02
1.717900459884308759e+02,1.774308127451234327e+02
1.700225806224750613e+02,1.724575301220745587e+02
1.711238313511059346e+02,1.726634928053235853e+02
1.754698165646822474e+02,1.728068600809124291e+02
1.642493911481468274e+02,1.753884683764310353e+02
1.743332758702607919e+02,1.726634928053235853e+02
1.607621844262567095e+02,1.728068600809124291e+02
1.692299491922238417e+02,1.671291797565777983e+02
1.621841367536761993e+02,1.729087398924174579e+02
1.765136834703730813e+02,1.724575301220745587e+02
1.577570280562210883e+02,1.728068600809124291e+02
1.770872936316814048e+02,1.721258776080714199e+02
1.721821526875866084e+02,1.724575301220745587e+02
1.656659509632183926e+02,1.726634928053235853e+02
1.785900966011230366e+02,1.726634928053235853e+02
1.743413627596381730e+02,1.721258776080714199e+02
1.714089254951427108e+02,1.726634928053235853e+02
1.801419541262215489e+02,1.785272453665396881e+02
1.594228045879603144e+02,1.724575301220745587e+02
1.572343818103224748e+02,1.742319321482141277e+02
1.701764592851590123e+02,1.724575301220745587e+02
1.722037292167470639e+02,1.728068600809124291e+02
1.745118426298897134e+02,1.721258776080714199e+02
1.759561673476751196e+02,1.729087398924174579e+02
1.730733000579644738e+02,1.672241048014396085e+02
1.682313967459855348e+02,1.724575301220745587e+02
1.732778983192385454e+02,1.741402699393705973e+02
1.664470007758796157e+02,1.742319321482141277e+02
1.748721106826157552e+02,1.724575301220745587e+02
1.760274799412633513e+02,1.721258776080714199e+02
1.554079033578965152e+02,1.721258776080714199e+02
1.737044974643859803e+02,1.670482802661393862e+02
1.243301787521062920e+02,1.726634928053235853e+02
1.771148351221771691e+02,1.683346303332644709e+02
1.733907274303450947e+02,1.728068600809124291e+02
1.758641342366853735e+02,1.728068600809124291e+02
1.803608377437033425e+02,1.689975261697235283e+02
1.565089827554284057e+02,1.726634928053235853e+02
1.716334360105320798e+02,1.721258776080714199e+02
1.763021997354508130e+02,1.721258776080714199e+02
1.502001178254438969e+02,1.728068600809124291e+02
1.686344594523655189e+02,1.728068600809124291e+02
1.723166553517892510e+02,1.728068600809124291e+02
1.649714628561521863e+02,1.724575301220745587e+02
1.718661830624177185e+02,1.721258776080714199e+02
1.741996063082870023e+02,1.751112304480560056e+02
1.355637451033982472e+02,1.721258776080714199e+02
1.679493475016948025e+02,1.726634928053235853e+02
1.648414471707880296e+02,1.724575301220745587e+02
1.712950084475959898e+02,1.753884683764310353e+02
1.754740404228081729e+02,1.741402699393705973e+02
1.705778993342426304e+02,1.729087398924174579e+02
1.760619909657775111e+02,1.726634928053235853e+02
1.776493280279304372e+02,1.706633206962930842e+02
1.752224145328866030e+02,1.724575301220745587e+02
1.785501353356177674e+02,1.726634928053235853e+02
1.757724572377389904e+02,1.697706376852159735e+02
1.540646883475746165e+02,1.728068600809124291e+02
1.721568952400806154e+02,1.728068600809124291e+02
1.693052840977790936e+02,1.726634928053235853e+02
1.737340399478938195e+02,1.776365196050168720e+02
1.672610522356850993e+02,1.729087398924174579e+02
1.787820940968643697e+02,1.726634928053235853e+02
1.668745789292879067e+02,1.734133767586268675e+02
1.390303611331088405e+02,1.727435392643810417e+02
1.401529033886682214e+02,1.416960296662497001e+02
1.522354696377888672e+02,1.727435392643810417e+02
1.737469428963159999e+02,1.734133767586268675e+02
1.661559123483293376e+02,1.699294240073207050e+02
1.718594551626448208e+02,1.745589799405055942e+02
1.738912409928123850e+02,1.734133767586268675e+02
1.749727765434096227e+02,1.736760441921826157e+02
1.759170138767388778e+02,1.746910121719479889e+02
1.630410598853735564e+02,1.746910121719479889e+02
1.748929298647280177e+02,1.727435392643810417e+02
1.803255353069617115e+02,1.684809766794267887e+02
1.766508421041978352e+02,1.746910121719479889e+02
1.671158057533047270e+02,1.645383418623471812e+02
1.854534917522466344e+02,1.871632696128222051e+02
1.748985812146627552e+02,1.734133767586268675e+02
1.754744305297832057e+02,1.746910121719479889e+02
1.842605325689932840e+02,1.750807448452796962e+02
1.778819708265327222e+02,1.670638177330084204e+02
1.483703352221098726e+02,1.471772340825977210e+02
1.686438659466436434e+02,1.734133767586268675e+02
1.317971314850959175e+02,1.700744865872524088e+02
1.745669182720113497e+02,1.727435392643810417e+02
2.088586492478638945e+02,1.994581172262441555e+02
1.766109838088238746e+02,1.734133767586268675e+02
1.788981662871554477e+02,1.727435392643810417e+02
1.712860768370659912e+02,1.727435392643810417e+02
1.409900826464046872e+02,1.727435392643810417e+02
1.775552898689721530e+02,1.734133767586268675e+02
1.757705562320664114e+02,1.727435392643810417e+02
1.605336009419870038e+02,1.666797349793932597e+02
1.754898466336330216e+02,1.761994623869107102e+02
1.693002610674607240e+02,1.699294240073207050e+02
1.786798565840577169e+02,1.738569726564813323e+02
1.530215005222665354e+02,1.703662935751704595e+02
1.675714559083702966e+02,1.727435392643810417e+02
1.724867935481739210e+02,1.746910121719479889e+02
1.750202781570516777e+02,1.727435392643810417e+02
1.837160383700596640e+02,1.736760441921826157e+02
1.718251842845589010e+02,1.699832908312368431e+02
1.260265587401700884e+02,1.700744865872524088e+02
1.683956954991004693e+02,1.609873306602616481e+02
1.641284511375820614e+02,1.727435392643810417e+02
1.617263081684355370e+02,1.681928247279683433e+02
1.823489394197943909e+02,1.727435392643810417e+02
1.762071125132284521e+02,1.736760441921826157e+02
1.480108587247662513e+02,1.405750170308237159e+02
1.626109881709290619e+02,1.699832908312368431e+02
1.708299800931155801e+02,1.745589799405055942e+02
1.788026323728155660e+02,1.727435392643810417e+02
1.609675900174459855e+02,1.700744865872524088e+02
1.616776991334469926e+02,1.666797349793932597e+02
1.691644515108017117e+02,1.736760441921826157e+02
1.668747804805738610e+02,1.727435392643810417e+02
1.898438330621411581e+02,1.738569726564813323e+02
1.693473525671132052e+02,1.736760441921826157e+02
1.835343829533977953e+02,1.727435392643810417e+02
1.840498787475428912e+02,1.736760441921826157e+02
1.661682451115916876e+02,1.703662935751704595e+02
1.380216140384077335e+02,1.727435392643810417e+02
1.662264960265912066e+02,1.703662935751704595e+02
1.696544843811938961e+02,1.746910121719479889e+02
1.802600985859014884e+02,1.746910121719479889e+02
1.221267207001282600e+02,1.727435392643810417e+02
1.782035243129897140e+02,1.727435392643810417e+02
1.628332526152694300e+02,1.738569726564813323e+02
1.774545365845405058e+02,1.745589799405055942e+02
1.682414574389943596e+02,1.727435392643810417e+02
1.735924024998414836e+02,1.703662935751704595e+02
1.525536583570057303e+02,1.727435392643810417e+02
1.611007186599926513e+02,1.734133767586268675e+02
1.567491811572670315e+02,1.919133762862615527e+02
1.746645571347312682e+02,1.727435392643810417e+02
1.734895251822186424e+02,1.736760441921826157e+02
1.727372403936595333e+02,1.699294240073207050e+02
1.756312522886367162e+02,1.738569726564813323e+02
1.716497542948310127e+02,1.734133767586268675e+02
1.713702161224230736e+02,1.727435392643810417e+02
1.697381115327345924e+02,1.745589799405055942e+02
1.736447432426905380e+02,1.734133767586268675e+02
1.762478727403948824e+02,1.727435392643810417e+02
1.462273149601626869e+02,1.750807448452796962e+02
1.491964282347838093e+02,1.693692161535215348e+02
1.784917761638228626e+02,1.738569726564813323e+02
1.698745369467908404e+02,1.734133767586268675e+02
1.705659523642265469e+02,1.736760441921826157e+02
1.702354626678366003e+02,1.745589799405055942e+02
1.283805463346492104e+02,1.727435392643810417e+02
1.631631427849925444e+02,1.666797349793932597e+02
1.752483358694507842e+02,1.745589799405055942e+02
1.757353267666811121e+02,1.757785159519024774e+02
1.772381004164163585e+02,1.757785159519024774e+02
1.766481242815805217e+02,1.745589799405055942e+02
1.566375703296051540e+02,1.609873306602616481e+02
1.761737799172317125e+02,1.727435392643810417e+02
1.499730843636702957e+02,1.736760441921826157e+02
1.664383734629383298e+02,1.727435392643810417e+02
1.522533918664850603e+02,1.727435392643810417e+02
1.913345549805138717e+02,1.794503502402288575e+02
1.265698082620025389e+02,1.699294240073207050e+02
1.580902431253670386e+02,1.588390397374103316e+02
1.813965385723359702e+02,1.727435392643810417e+02
1.705571642984155858e+02,1.767682732231432396e+02
1.748748064337677022e+02,1.684809766794267887e+02
1.702961062621312465e+02,1.736760441921826157e+02
1.666886700284411518e+02,1.703662935751704595e+02
1.651054743069977064e+02,1.746910121719479889e+02
1.690372518867108909e+02,1.693692161535215348e+02
1.680411229530349715e+02,1.670638177330084204e+02
1.817369460077902659e+02,1.750807448452796962e+02
1.718850204512520747e+02,1.727435392643810417e+02
1.613591188642246550e+02,1.727435392643810417e+02
1.711093186959786578e+02,1.727435392643810417e+02
1.707559382151026171e+02,1.727435392643810417e+02
1.761610644330578168e+02,1.919133762862615527e+02
1.249967918224733694e+02,1.767682732231432396e+02
1.728632643628069161e+02,1.727435392643810417e+02
1.709432506395507971e+02,1.703662935751704595e+02
1.437295199073777781e+02,1.847047829969320958e+02
1.619264899633060679e+02,1.734133767586268675e+02
1.756130399827605402e+02,1.736760441921826157e+02
1.761330269122810250e+02,1.727435392643810417e+02
1.509142514186540893e+02,1.738569726564813323e+02
1.740417041411481591e+02,1.727435392643810417e+02
1.629143506765750260e+02,1.727435392643810417e+02
1.497806949137483912e+02,1.727435392643810417e+02
1.687962983384874462e+02,1.699294240073207050e+02
1.642492636654409921e+02,1.609873306602616481e+02
1.701753679514669102e+02,1.727435392643810417e+02
1.777926642017331460e+02,1.734133767586268675e+02
1.741347983359367220e+02,1.727435392643810417e+02
1.511763106950139104e+02,1.727435392643810417e+02
1.757325380090451290e+02,1.734133767586268675e+02
1.546521035112639311e+02,1.684809766794267887e+02
1.720299452709780326e+02,1.727435392643810417e+02
1.718949178773661970e+02,1.666797349793932597e+02
1.685979222117560710e+02,1.689987077903153079e+02
1.592829991935349767e+02,1.727435392643810417e+02
1.955406701338032747e+02,1.886294956939449037e+02
1.608294216753673425e+02,1.727435392643810417e+02
1.704210100453385337e+02,1.736760441921826157e+02
1.562504095840322975e+02,1.727435392643810417e+02
1.704129364331571423e+02,1.727435392643810417e+02
1.786768173349399831e+02,1.746910121719479889e+02
1.799977251456469389e+02,1.727435392643810417e+02
1.778490204323340720e+02,1.736760441921826157e+02
1.613825242740529973e+02,1.794503502402288575e+02
1.802054915100386268e+02,1.727435392643810417e+02
1.616690806740071480e+02,1.727435392643810417e+02
1.778927575184803516e+02,1.727435392643810417e+02
1.759413004860903698e+02,1.745589799405055942e+02
1.755023516430658503e+02,1.727435392643810417e+02
1.655575231023791787e+02,1.738569726564813323e+02
1.808638856188366333e+02,2.021636076539326723e+02
1.443433652673622589e+02,1.727435392643810417e+02
1.523843282982995220e+02,1.690004670283848611e+02
1.767727295763145037e+02,1.734133767586268675e+02
1.540943199202458231e+02,1.681928247279683433e+02
1.297032142628997065e+02,1.727435392643810417e+02
1.445551700070189156e+02,1.745589799405055942e+02
1.729373028779624519e+02,1.734133767586268675e+02
1.611120471540251060e+02,1.757785159519024774e+02
1.730910370043247610e+02,1.700744865872524088e+02
1.700268630435774924e+02,1.736760441921826157e+02
1.838537798521396098e+02,1.727435392643810417e+02
1.748230154040051048e+02,1.699294240073207050e+02
1.604326872911874489e+02,1.736760441921826157e+02
1.752818693270504298e+02,1.727435392643810417e+02
1.755943285105208247e+02,1.727435392643810417e+02
1.517837129903787172e+02,1.736760441921826157e+02
1.652513910163659148e+02,1.699294240073207050e+02
1.643117417356576766e+02,1.727435392643810417e+02
1.755959007351324317e+02,1.699294240073207050e+02
1.771307514487590140e+02,1.746910121719479889e+02
1.355648262148713172e+02,1.810667009665663443e+02
1.562567446018230157e+02,1.684809766794267887e+02
1.781629114540100147e+02,1.746910121719479889e+02
1.772894955821727194e+02,1.727435392643810417e+02
1.805790569938315571e+02,1.750807448452796962e+02
1.737467687836063703e+02,1.727435392643810417e+02
1.707058633513437087e+02,1.738569726564813323e+02
1.603036828668511191e+02,1.689987077903153079e+02
1.846224143353508680e+02,1.776303161831421562e+02
1.718153056809279917e+02,1.734133767586268675e+02
1.857476248008736945e+02,1.787871262877901586e+02
1.740313663744541373e+02,1.727435392643810417e+02
1.616534735848647415e+02,1.690004670283848611e+02
1.755361690881991876e+02,1.736760441921826157e+02
1.768674968592794983e+02,1.727435392643810417e+02
1.685417259169736894e+02,1.727435392643810417e+02
1.634032319667562092e+02,1.727435392643810417e+02
1.718548560284405369e+02,1.727435392643810417e+02
1.681079671832845577e+02,1.736760441921826157e+02
1.714398632675808187e+02,1.645383418623471812e+02
1.544079711908237300e+02,1.703662935751704595e+02
1.683147886061159397e+02,1.703662935751704595e+02
1.701591588331302205e+02,1.738569726564813323e+02
1.627828379014227096e+02,1.588390397374103316e+02
1.696916015085066363e+02,1.736760441921826157e+02
1.617277337988678028e+02,1.727435392643810417e+02
1.644688395315772027e+02,1.681928247279683433e+02
1.476658633616340808e+02,1.700744865872524088e+02
1.663730952186022307e+02,1.689987077903153079e+02
1.678218553231386352e+02,1.750807448452796962e+02
1.794320162339700175e+02,1.684809766794267887e+02
1.638048500988348337e+02,1.727435392643810417e+02
1.448997415063645917e+02,1.734133767586268675e+02
1.760147454023164926e+02,1.741536929844004078e+02
1.747166961214970229e+02,1.720432202031093993e+02
1.816152690260834959e+02,1.747519995837947135e+02
1.469331941292117847e+02,1.747217720393671243e+02
1.743311923487210606e+02,1.720432202031093993e+02
1.298558029470790984e+02,1.713273557463244856e+02
1.688526713332397833e+02,1.694410486711878718e+02
1.723360104095679617e+02,1.734361218149539638e+02
1.687984572686654872e+02,1.734361218149539638e+02
1.777227393377716567e+02,1.720432202031093993e+02
1.777081858779929462e+02,1.707984646259251349e+02
1.708416138562064361e+02,1.720432202031093993e+02
1.736732313720605418e+02,1.747217720393671243e+02
1.798415945292055085e+02,1.707984646259251349e+02
1.671140383937845115e+02,1.720432202031093993e+02
1.683542328838968274e+02,1.713273557463244856e+02
1.625529602522401262e+02,1.718734879753334610e+02
1.464651713047685178e+02,1.713273557463244856e+02
1.357803297323735308e+02,1.718734879753334610e+02
1.788843824813796459e+02,1.720432202031093993e+02
1.667318193119594412e+02,1.720432202031093993e+02
1.823371697508232785e+02,1.733150724380121801e+02
1.801861008479805832e+02,1.740556302049063220e+02
1.788248374605559547e+02,1.713273557463244856e+02
1.381044876418961849e+02,1.713273557463244856e+02
1.647327907249043335e+02,1.718734879753334610e+02
1.630166512211237659e+02,1.734361218149539638e+02
1.646511110374260056e+02,1.742458114065751147e+02
1.827032714907510922e+02,1.758052820549516753e+02
1.667993306889770793e+02,1.701800555430296242e+02
1.751689998623573103e+02,1.720432202031093993e+02
1.501722937275232255e+02,1.718734879753334610e+02
1.706920562354239621e+02,1.733150724380121801e+02
1.694806405762101917e+02,1.741536929844004078e+02
1.794296646889651754e+02,1.718734879753334610e+02
1.663138562671505269e+02,1.720432202031093993e+02
1.760010938882328730e+02,1.734361218149539638e+02
1.627221374219193706e+02,1.686426291202375864e+02
1.564058279100214008e+02,1.733150724380121801e+02
1.569474680163816629e+02,1.740556302049063220e+02
1.439356454456534209e+02,1.741536929844004078e+02
1.708395686038105907e+02,1.735220746588904319e+02
1.790266961249203348e+02,1.734361218149539638e+02
1.647704943563742574e+02,1.720432202031093993e+02
1.687689174158109324e+02,1.720432202031093993e+02
1.759393705514796409e+02,1.707984646259251349e+02
1.285208098275465431e+02,1.735220746588904319e+02
1.725053528382435104e+02,1.720432202031093993e+02
1.475551099022273718e+02,1.524738475144866072e+02
1.636881584920512012e+02,1.718734879753334610e+02
1.715668874734284941e+02,1.720432202031093993e+02
1.723339102006512462e+02,1.733150724380121801e+02
1.750937409545593653e+02,1.733150724380121801e+02
1.736764884639576962e+02,1.734361218149539638e+02
1.468171246479054162e+02,1.718734879753334610e+02
1.829798454485050740e+02,1.811768083843386421e+02
1.730199502025927245e+02,1.713273557463244856e+02
1.762928155241399111e+02,1.735220746588904319e+02
1.787868710605272327e+02,1.720432202031093993e+02
1.628480280546829420e+02,1.713273557463244856e+02
1.466957506467105645e+02,1.480548968740475573e+02
1.803445906759376669e+02,1.733150724380121801e+02
1.678776053851219672e+02,1.735220746588904319e+02
1.667506628040060264e+02,1.691420657880551914e+02
1.689473545862865649e+02,1.734361218149539638e+02
1.693110864855152897e+02,1.734361218149539638e+02
1.742093955703485335e+02,1.713273557463244856e+02
1.766967040396812934e+02,1.705848135574055959e+02
1.445050011662461031e+02,1.720432202031093993e+02
1.697783594646857352e+02,1.694410486711878718e+02
1.722827391690203171e+02,1.718734879753334610e+02
1.740570289609964050e+02,1.720432202031093993e+02
1.705543382923007982e+02,1.756432222986817067e+02
1.773429799134626421e+02,1.756432222986817067e+02
1.702272100021544929e+02,1.720432202031093993e+02
1.745312438849593661e+02,1.718734879753334610e+02
1.711787083312974005e+02,1.740556302049063220e+02
1.287067963518062186e+02,1.733150724380121801e+02
1.727134493707732190e+02,1.720432202031093993e+02
1.557856356157865321e+02,1.718734879753334610e+02
1.752867871416691230e+02,1.735220746588904319e+02
1.723718067487372707e+02,1.733150724380121801e+02
1.452285515417066790e+02,1.735220746588904319e+02
1.728405155399769058e+02,1.685761788602692093e+02
1.570992080157388102e+02,1.734361218149539638e+02
1.656562037921149511e+02,1.734361218149539638e+02
1.685087699379351704e+02,1.733150724380121801e+02
1.734831143614658515e+02,1.735220746588904319e+02
1.756581093055692122e+02,1.720432202031093993e+02
1.717354287673557280e+02,1.713273557463244856e+02
1.788012928368239045e+02,1.718734879753334610e+02
1.709664305994386950e+02,1.735220746588904319e+02
1.747923240341914095e+02,1.705848135574055959e+02
1.734793655260840239e+02,1.733150724380121801e+02
1.682515862525051773e+02,1.713273557463244856e+02
1.548162059514965563e+02,1.713273557463244856e+02
1.428302860182513143e+02,1.733150724380121801e+02
1.719402954831865316e+02,1.756209572408647830e+02
1.797313256123357235e+02,1.713273557463244856e+02
1.604741746150093604e+02,1.718734879753334610e+02
1.705099331859802021e+02,1.733150724380121801e+02
1.747380695565605890e+02,1.718734879753334610e+02
1.715784365105527343e+02,1.720432202031093993e+02
1.640857063849803694e+02,1.686426291202375864e+02
1.689064892612984181e+02,1.720432202031093993e+02
1.681787432263399467e+02,1.735220746588904319e+02
1.472438339080675007e+02,1.720432202031093993e+02
1.713425414008413554e+02,1.720432202031093993e+02
1.746090156890759886e+02,1.720432202031093993e+02
1.675022078219316199e+02,1.758052820549516753e+02
1.635858448293809317e+02,1.720432202031093993e+02
1.794200832298114392e+02,1.686426291202375864e+02
